service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
S113603_32,1,1,1,1,1,0,0,20250609,20250818
S113836_32,1,1,1,1,1,0,0,20250609,20250818
S113849_15,1,1,1,1,1,0,0,20250609,20250818
S114547_32,1,1,1,1,1,0,0,20250609,20250818
S114547_21,0,0,0,0,0,0,1,20250609,20250818
S114547_14,0,0,0,0,0,1,0,20250609,20250818
S114548_15,1,1,1,1,1,0,0,20250609,20250818
S114549_15,1,1,1,1,1,0,0,20250609,20250818
S114550_32,1,1,1,1,1,0,0,20250609,20250818
S114550_21,0,0,0,0,0,0,1,20250609,20250818
S114550_14,0,0,0,0,0,1,0,20250609,20250818
S114551_15,1,1,1,1,1,0,0,20250609,20250818
S114552_32,1,1,1,1,1,0,0,20250609,20250818
S114552_14,0,0,0,0,0,1,0,20250609,20250818
S114553_15,1,1,1,1,1,0,0,20250609,20250818
S114554_15,1,1,1,1,1,0,0,20250609,20250818
S87793_358,1,1,1,1,1,0,0,20250520,20250607
S87793_363,0,0,0,0,1,0,0,20250520,20250607
S112737_358,1,1,1,1,1,0,0,20250608,20250818
S112737_375,0,0,0,0,0,0,1,20250608,20250818
S112737_369,0,0,0,0,0,1,0,20250608,20250818
S112737_363,0,0,0,0,1,0,0,20250608,20250818
S87792_358,1,1,1,1,1,0,0,20250520,20250607
S87792_363,0,0,0,0,1,0,0,20250520,20250607
S112738_358,1,1,1,1,1,0,0,20250608,20250818
S112738_375,0,0,0,0,0,0,1,20250608,20250818
S112738_369,0,0,0,0,0,1,0,20250608,20250818
S112738_363,0,0,0,0,1,0,0,20250608,20250818
S113877_15,1,1,1,1,1,0,0,20250609,20250818
S113878_15,1,1,1,1,1,0,0,20250609,20250818
S113895_15,1,1,1,1,1,0,0,20250609,20250818
S113896_32,1,1,1,1,1,0,0,20250609,20250818
S113896_21,0,0,0,0,0,0,1,20250609,20250818
S113896_14,0,0,0,0,0,1,0,20250609,20250818
S113897_15,1,1,1,1,1,0,0,20250609,20250818
S113898_32,1,1,1,1,1,0,0,20250609,20250818
S113899_15,1,1,1,1,1,0,0,20250609,20250818
S113900_32,1,1,1,1,1,0,0,20250609,20250818
S113901_21,0,0,0,0,0,0,1,20250609,20250818
S113901_14,0,0,0,0,0,1,0,20250609,20250818
S113902_21,0,0,0,0,0,0,1,20250609,20250818
S113902_32,1,1,1,1,1,0,0,20250609,20250818
S113902_14,0,0,0,0,0,1,0,20250609,20250818
S113903_15,1,1,1,1,1,0,0,20250609,20250818
S113904_15,1,1,1,1,1,0,0,20250609,20250818
S114465_32,1,1,1,1,1,0,0,20250520,20250608
S113242_32,1,1,1,1,1,0,0,20250609,20250818
S114466_32,1,1,1,1,1,0,0,20250520,20250608
S113243_32,1,1,1,1,1,0,0,20250609,20250818
S102692_32,1,1,1,1,1,0,0,20250520,20250608
S102693_15,1,1,1,1,1,0,0,20250520,20250608
S102694_32,1,1,1,1,1,0,0,20250520,20250608
S102695_32,1,1,1,1,1,0,0,20250520,20250608
S102695_21,0,0,0,0,0,0,1,20250520,20250608
S102695_14,0,0,0,0,0,1,0,20250520,20250608
S102695_13,1,1,1,1,1,0,0,20250520,20250608
S102696_15,1,1,1,1,1,0,0,20250520,20250608
S102697_15,1,1,1,1,1,0,0,20250520,20250608
S102697_32,1,1,1,1,1,0,0,20250520,20250608
S102698_21,0,0,0,0,0,0,1,20250520,20250608
S102698_14,0,0,0,0,0,1,0,20250520,20250608
S102699_15,1,1,1,1,1,0,0,20250520,20250608
S102700_15,1,1,1,1,1,0,0,20250520,20250608
S102701_32,1,1,1,1,1,0,0,20250520,20250608
S102701_21,0,0,0,0,0,0,1,20250520,20250608
S102701_14,0,0,0,0,0,1,0,20250520,20250608
S102701_13,1,1,1,1,1,0,0,20250520,20250608
S102702_32,1,1,1,1,1,0,0,20250520,20250608
S102703_21,0,0,0,0,0,0,1,20250520,20250608
S102704_15,1,1,1,1,1,0,0,20250520,20250608
S102705_15,1,1,1,1,1,0,0,20250520,20250608
S105057_32,1,1,1,1,1,0,0,20250520,20250608
S114600_32,1,1,1,1,1,0,0,20250609,20250818
S101070_362,1,1,1,1,1,0,0,20250520,20250607
S101070_380,0,0,0,0,0,0,1,20250520,20250607
S101070_374,0,0,0,0,0,1,0,20250520,20250607
S112713_368,0,0,0,0,1,0,0,20250608,20250818
S112713_362,1,1,1,1,1,0,0,20250608,20250818
S112713_380,0,0,0,0,0,0,1,20250608,20250818
S112713_374,0,0,0,0,0,1,0,20250608,20250818
S101071_368,0,0,0,0,1,0,0,20250520,20250607
S101071_362,1,1,1,1,1,0,0,20250520,20250607
S101071_380,0,0,0,0,0,0,1,20250520,20250607
S101071_374,0,0,0,0,0,1,0,20250520,20250607
S112714_368,0,0,0,0,1,0,0,20250608,20250818
S112714_362,1,1,1,1,1,0,0,20250608,20250818
S112714_380,0,0,0,0,0,0,1,20250608,20250818
S112714_374,0,0,0,0,0,1,0,20250608,20250818
S106652_15,1,1,1,1,1,0,0,20250520,20250608
S106652_32,1,1,1,1,1,0,0,20250520,20250608
S106652_21,0,0,0,0,0,0,1,20250520,20250608
S106652_14,0,0,0,0,0,1,0,20250520,20250608
S113076_15,1,1,1,1,1,0,0,20250609,20250818
S113076_32,1,1,1,1,1,0,0,20250609,20250818
S113076_21,0,0,0,0,0,0,1,20250609,20250818
S113076_14,0,0,0,0,0,1,0,20250609,20250818
S103925_32,1,1,1,1,1,0,0,20250520,20250608
S103925_21,0,0,0,0,0,0,1,20250520,20250608
S103925_14,0,0,0,0,0,1,0,20250520,20250608
S114039_32,1,1,1,1,1,0,0,20250609,20250818
S114039_21,0,0,0,0,0,0,1,20250609,20250818
S114039_14,0,0,0,0,0,1,0,20250609,20250818
S108618_21,0,0,0,0,0,0,1,20250520,20250608
S108618_32,1,1,1,1,1,0,0,20250520,20250608
S108618_14,0,0,0,0,0,1,0,20250520,20250608
S114040_21,0,0,0,0,0,0,1,20250609,20250818
S114040_32,1,1,1,1,1,0,0,20250609,20250818
S114040_14,0,0,0,0,0,1,0,20250609,20250818
S112715_362,1,1,1,1,1,0,0,20250608,20250818
S112716_362,1,1,1,1,1,0,0,20250608,20250818
S113442_32,1,1,1,1,1,0,0,20250609,20250818
S113442_21,0,0,0,0,0,0,1,20250609,20250818
S113442_14,0,0,0,0,0,1,0,20250609,20250818
S106705_32,1,1,1,1,1,0,0,20250520,20250608
S106701_32,1,1,1,1,1,0,0,20250520,20250608
S106657_15,1,1,1,1,1,0,0,20250520,20250608
S113992_15,1,1,1,1,1,0,0,20250609,20250818
S106894_32,1,1,1,1,1,0,0,20250520,20250608
S106894_21,0,0,0,0,0,0,1,20250520,20250608
S106894_14,0,0,0,0,0,1,0,20250520,20250608
S114601_32,1,1,1,1,1,0,0,20250609,20250818
S114601_21,0,0,0,0,0,0,1,20250609,20250818
S114601_14,0,0,0,0,0,1,0,20250609,20250818
S106895_32,1,1,1,1,1,0,0,20250520,20250608
S106895_21,0,0,0,0,0,0,1,20250520,20250608
S106895_14,0,0,0,0,0,1,0,20250520,20250608
S114602_32,1,1,1,1,1,0,0,20250609,20250818
S114602_21,0,0,0,0,0,0,1,20250609,20250818
S114602_14,0,0,0,0,0,1,0,20250609,20250818
S106897_32,1,1,1,1,1,0,0,20250520,20250608
S114603_32,1,1,1,1,1,0,0,20250609,20250818
S106898_21,0,0,0,0,0,0,1,20250520,20250608
S106898_32,1,1,1,1,1,0,0,20250520,20250608
S106898_14,0,0,0,0,0,1,0,20250520,20250608
S114604_21,0,0,0,0,0,0,1,20250609,20250818
S114604_32,1,1,1,1,1,0,0,20250609,20250818
S114604_14,0,0,0,0,0,1,0,20250609,20250818
S113838_32,1,1,1,1,1,0,0,20250609,20250818
S113705_15,1,1,1,1,1,0,0,20250609,20250818
S113706_32,1,1,1,1,1,0,0,20250609,20250818
S113707_15,1,1,1,1,1,0,0,20250609,20250818
S113707_32,1,1,1,1,1,0,0,20250609,20250818
S113707_14,0,0,0,0,0,1,0,20250609,20250818
S113708_15,1,1,1,1,1,0,0,20250609,20250818
S113709_32,1,1,1,1,1,0,0,20250609,20250818
S113710_32,1,1,1,1,1,0,0,20250609,20250818
S106094_15,1,1,1,1,1,0,0,20250520,20250608
S114732_15,1,1,1,1,1,0,0,20250609,20250818
S91632_15,1,1,1,1,1,0,0,20250520,20250608
S114733_15,1,1,1,1,1,0,0,20250609,20250818
S91631_15,1,1,1,1,1,0,0,20250520,20250608
S114734_15,1,1,1,1,1,0,0,20250609,20250818
S113689_15,1,1,1,1,1,0,0,20250609,20250818
S113689_32,1,1,1,1,1,0,0,20250609,20250818
S113690_15,1,1,1,1,1,0,0,20250609,20250818
S113690_32,1,1,1,1,1,0,0,20250609,20250818
S111177_32,1,1,1,1,1,0,0,20250609,20250818
S111177_13,1,1,1,1,1,0,0,20250609,20250818
S111179_15,1,1,1,1,1,0,0,20250609,20250818
S111179_32,1,1,1,1,1,0,0,20250609,20250818
S111179_21,0,0,0,0,0,0,1,20250609,20250818
S111179_14,0,0,0,0,0,1,0,20250609,20250818
S111180_32,1,1,1,1,1,0,0,20250609,20250818
S111180_21,0,0,0,0,0,0,1,20250609,20250818
S111180_14,0,0,0,0,0,1,0,20250609,20250818
S111180_13,1,1,1,1,1,0,0,20250609,20250818
S104266_32,1,1,1,1,1,0,0,20250520,20250608
S104266_14,0,0,0,0,0,1,0,20250520,20250608
S111188_32,1,1,1,1,1,0,0,20250609,20250818
S111188_21,0,0,0,0,0,0,1,20250609,20250818
S111188_14,0,0,0,0,0,1,0,20250609,20250818
S104267_32,1,1,1,1,1,0,0,20250520,20250608
S104267_21,0,0,0,0,0,0,1,20250520,20250608
S104267_14,0,0,0,0,0,1,0,20250520,20250608
S104267_13,1,1,1,1,1,0,0,20250520,20250608
S111189_32,1,1,1,1,1,0,0,20250609,20250818
S111189_21,0,0,0,0,0,0,1,20250609,20250818
S111189_14,0,0,0,0,0,1,0,20250609,20250818
S111189_13,1,1,1,1,1,0,0,20250609,20250818
S104273_32,1,1,1,1,1,0,0,20250520,20250608
S104273_21,0,0,0,0,0,0,1,20250520,20250608
S104273_14,0,0,0,0,0,1,0,20250520,20250608
S111190_32,1,1,1,1,1,0,0,20250609,20250818
S111190_21,0,0,0,0,0,0,1,20250609,20250818
S111190_14,0,0,0,0,0,1,0,20250609,20250818
S106209_32,1,1,1,1,1,0,0,20250520,20250608
S106207_21,0,0,0,0,0,0,1,20250520,20250608
S106207_32,1,1,1,1,1,0,0,20250520,20250608
S106207_14,0,0,0,0,0,1,0,20250520,20250608
S113155_21,0,0,0,0,0,0,1,20250609,20250818
S113155_32,1,1,1,1,1,0,0,20250609,20250818
S113155_14,0,0,0,0,0,1,0,20250609,20250818
S106208_21,0,0,0,0,0,0,1,20250520,20250608
S106208_32,1,1,1,1,1,0,0,20250520,20250608
S106208_14,0,0,0,0,0,1,0,20250520,20250608
S113156_32,1,1,1,1,1,0,0,20250609,20250818
S113156_21,0,0,0,0,0,0,1,20250609,20250818
S113156_14,0,0,0,0,0,1,0,20250609,20250818
S104774_32,1,1,1,1,1,0,0,20250520,20250608
S104774_21,0,0,0,0,0,0,1,20250520,20250608
S104774_14,0,0,0,0,0,1,0,20250520,20250608
S113182_32,1,1,1,1,1,0,0,20250609,20250818
S113182_21,0,0,0,0,0,0,1,20250609,20250818
S113182_14,0,0,0,0,0,1,0,20250609,20250818
S104775_32,1,1,1,1,1,0,0,20250520,20250608
S113183_32,1,1,1,1,1,0,0,20250609,20250818
S104776_15,1,1,1,1,1,0,0,20250520,20250608
S113184_15,1,1,1,1,1,0,0,20250609,20250818
S104777_32,1,1,1,1,1,0,0,20250520,20250608
S104777_21,0,0,0,0,0,0,1,20250520,20250608
S104777_14,0,0,0,0,0,1,0,20250520,20250608
S113185_32,1,1,1,1,1,0,0,20250609,20250818
S113185_21,0,0,0,0,0,0,1,20250609,20250818
S113185_14,0,0,0,0,0,1,0,20250609,20250818
S104778_32,1,1,1,1,1,0,0,20250520,20250608
S104778_21,0,0,0,0,0,0,1,20250520,20250608
S104778_14,0,0,0,0,0,1,0,20250520,20250608
S113186_32,1,1,1,1,1,0,0,20250609,20250818
S113186_21,0,0,0,0,0,0,1,20250609,20250818
S113186_14,0,0,0,0,0,1,0,20250609,20250818
S104779_15,1,1,1,1,1,0,0,20250520,20250608
S113187_15,1,1,1,1,1,0,0,20250609,20250818
S104780_32,1,1,1,1,1,0,0,20250520,20250608
S104780_21,0,0,0,0,0,0,1,20250520,20250608
S104780_14,0,0,0,0,0,1,0,20250520,20250608
S113188_32,1,1,1,1,1,0,0,20250609,20250818
S113188_21,0,0,0,0,0,0,1,20250609,20250818
S113188_14,0,0,0,0,0,1,0,20250609,20250818
S104781_21,0,0,0,0,0,0,1,20250520,20250608
S104781_32,1,1,1,1,1,0,0,20250520,20250608
S104781_14,0,0,0,0,0,1,0,20250520,20250608
S113189_21,0,0,0,0,0,0,1,20250609,20250818
S113189_32,1,1,1,1,1,0,0,20250609,20250818
S113189_14,0,0,0,0,0,1,0,20250609,20250818
S104093_21,0,0,0,0,0,0,1,20250520,20250608
S104093_32,1,1,1,1,1,0,0,20250520,20250608
S104093_14,0,0,0,0,0,1,0,20250520,20250608
S113205_21,0,0,0,0,0,0,1,20250609,20250818
S113205_32,1,1,1,1,1,0,0,20250609,20250818
S113205_14,0,0,0,0,0,1,0,20250609,20250818
S104094_21,0,0,0,0,0,0,1,20250520,20250608
S104094_32,1,1,1,1,1,0,0,20250520,20250608
S104094_14,0,0,0,0,0,1,0,20250520,20250608
S113206_32,1,1,1,1,1,0,0,20250609,20250818
S104095_21,0,0,0,0,0,0,1,20250520,20250608
S104095_32,1,1,1,1,1,0,0,20250520,20250608
S104095_14,0,0,0,0,0,1,0,20250520,20250608
S113207_32,1,1,1,1,1,0,0,20250609,20250818
S113207_21,0,0,0,0,0,0,1,20250609,20250818
S113207_14,0,0,0,0,0,1,0,20250609,20250818
S108606_32,1,1,1,1,1,0,0,20250520,20250608
S108606_21,0,0,0,0,0,0,1,20250520,20250608
S108606_14,0,0,0,0,0,1,0,20250520,20250608
S113208_21,0,0,0,0,0,0,1,20250609,20250818
S113208_32,1,1,1,1,1,0,0,20250609,20250818
S113208_14,0,0,0,0,0,1,0,20250609,20250818
S108607_32,1,1,1,1,1,0,0,20250520,20250608
S108607_21,0,0,0,0,0,0,1,20250520,20250608
S108607_14,0,0,0,0,0,1,0,20250520,20250608
S113209_32,1,1,1,1,1,0,0,20250609,20250818
S113209_21,0,0,0,0,0,0,1,20250609,20250818
S113209_14,0,0,0,0,0,1,0,20250609,20250818
S108608_32,1,1,1,1,1,0,0,20250520,20250608
S108608_21,0,0,0,0,0,0,1,20250520,20250608
S108608_14,0,0,0,0,0,1,0,20250520,20250608
S113210_32,1,1,1,1,1,0,0,20250609,20250818
S113210_21,0,0,0,0,0,0,1,20250609,20250818
S113210_14,0,0,0,0,0,1,0,20250609,20250818
S108609_15,1,1,1,1,1,0,0,20250520,20250608
S113211_15,1,1,1,1,1,0,0,20250609,20250818
S108000_32,1,1,1,1,1,0,0,20250520,20250608
S108000_21,0,0,0,0,0,0,1,20250520,20250608
S108000_14,0,0,0,0,0,1,0,20250520,20250608
S113226_32,1,1,1,1,1,0,0,20250609,20250818
S113226_21,0,0,0,0,0,0,1,20250609,20250818
S113226_14,0,0,0,0,0,1,0,20250609,20250818
S108002_32,1,1,1,1,1,0,0,20250520,20250608
S108002_21,0,0,0,0,0,0,1,20250520,20250608
S108002_14,0,0,0,0,0,1,0,20250520,20250608
S113227_32,1,1,1,1,1,0,0,20250609,20250818
S113227_21,0,0,0,0,0,0,1,20250609,20250818
S113227_14,0,0,0,0,0,1,0,20250609,20250818
S113249_32,1,1,1,1,1,0,0,20250609,20250818
S113249_14,0,0,0,0,0,1,0,20250609,20250818
S113250_32,1,1,1,1,1,0,0,20250609,20250818
S113250_14,0,0,0,0,0,1,0,20250609,20250818
S113251_32,1,1,1,1,1,0,0,20250609,20250818
S113251_14,0,0,0,0,0,1,0,20250609,20250818
S113252_32,1,1,1,1,1,0,0,20250609,20250818
S113252_21,0,0,0,0,0,0,1,20250609,20250818
S113252_14,0,0,0,0,0,1,0,20250609,20250818
S104274_15,1,1,1,1,1,0,0,20250520,20250608
S113304_15,1,1,1,1,1,0,0,20250609,20250818
S99290_15,1,1,1,1,1,0,0,20250520,20250608
S113305_15,1,1,1,1,1,0,0,20250609,20250818
S113743_473,1,1,1,1,1,0,0,20250520,20250524
S114745_473,1,1,1,1,1,0,0,20250525,20250818
S113744_473,1,1,1,1,1,0,0,20250520,20250524
S114746_473,1,1,1,1,1,0,0,20250525,20250818
S113742_473,1,1,1,1,1,0,0,20250520,20250524
S114747_473,1,1,1,1,1,0,0,20250525,20250818
S114348_473,1,1,1,1,1,0,0,20250520,20250524
S114748_473,1,1,1,1,1,0,0,20250525,20250818
S69350_358,1,1,1,1,1,0,0,20250520,20250607
S112845_369,0,0,0,0,0,1,0,20250608,20250818
S106689_15,1,1,1,1,1,0,0,20250520,20250608
S113724_15,1,1,1,1,1,0,0,20250609,20250818
S114194_32,1,1,1,1,1,0,0,20250520,20250608
S113725_32,1,1,1,1,1,0,0,20250609,20250818
S114195_15,1,1,1,1,1,0,0,20250520,20250608
S113726_15,1,1,1,1,1,0,0,20250609,20250818
S114196_32,1,1,1,1,1,0,0,20250520,20250608
S114196_13,1,1,1,1,1,0,0,20250520,20250608
S113727_32,1,1,1,1,1,0,0,20250609,20250818
S113727_13,1,1,1,1,1,0,0,20250609,20250818
S114197_15,1,1,1,1,1,0,0,20250520,20250608
S113728_15,1,1,1,1,1,0,0,20250609,20250818
S106697_15,1,1,1,1,1,0,0,20250520,20250608
S113729_15,1,1,1,1,1,0,0,20250609,20250818
S106692_32,1,1,1,1,1,0,0,20250520,20250608
S113730_32,1,1,1,1,1,0,0,20250609,20250818
S106695_32,1,1,1,1,1,0,0,20250520,20250608
S113731_32,1,1,1,1,1,0,0,20250609,20250818
S114198_32,1,1,1,1,1,0,0,20250520,20250608
S114198_13,1,1,1,1,1,0,0,20250520,20250608
S113732_32,1,1,1,1,1,0,0,20250609,20250818
S113732_13,1,1,1,1,1,0,0,20250609,20250818
S114199_15,1,1,1,1,1,0,0,20250520,20250608
S113733_15,1,1,1,1,1,0,0,20250609,20250818
S106698_32,1,1,1,1,1,0,0,20250520,20250608
S106698_14,0,0,0,0,0,1,0,20250520,20250608
S106698_13,1,1,1,1,1,0,0,20250520,20250608
S113734_32,1,1,1,1,1,0,0,20250609,20250818
S113734_14,0,0,0,0,0,1,0,20250609,20250818
S113734_13,1,1,1,1,1,0,0,20250609,20250818
S106699_32,1,1,1,1,1,0,0,20250520,20250608
S113735_32,1,1,1,1,1,0,0,20250609,20250818
S106700_32,1,1,1,1,1,0,0,20250520,20250608
S113736_32,1,1,1,1,1,0,0,20250609,20250818
S106702_15,1,1,1,1,1,0,0,20250520,20250608
S113738_15,1,1,1,1,1,0,0,20250609,20250818
S106703_32,1,1,1,1,1,0,0,20250520,20250608
S106703_14,0,0,0,0,0,1,0,20250520,20250608
S113739_32,1,1,1,1,1,0,0,20250609,20250818
S113739_14,0,0,0,0,0,1,0,20250609,20250818
S106704_32,1,1,1,1,1,0,0,20250520,20250608
S113740_32,1,1,1,1,1,0,0,20250609,20250818
S103525_21,0,0,0,0,0,0,1,20250520,20250608
S103525_32,1,1,1,1,1,0,0,20250520,20250608
S103525_14,0,0,0,0,0,1,0,20250520,20250608
S103525_13,1,1,1,1,1,0,0,20250520,20250608
S113751_21,0,0,0,0,0,0,1,20250609,20250818
S113751_32,1,1,1,1,1,0,0,20250609,20250818
S113751_14,0,0,0,0,0,1,0,20250609,20250818
S113751_13,1,1,1,1,1,0,0,20250609,20250818
S103526_15,1,1,1,1,1,0,0,20250520,20250608
S113752_15,1,1,1,1,1,0,0,20250609,20250818
S103527_15,1,1,1,1,1,0,0,20250520,20250608
S113753_15,1,1,1,1,1,0,0,20250609,20250818
S103528_15,1,1,1,1,1,0,0,20250520,20250608
S113754_15,1,1,1,1,1,0,0,20250609,20250818
S106655_32,1,1,1,1,1,0,0,20250520,20250608
S113774_32,1,1,1,1,1,0,0,20250609,20250818
S113774_13,1,1,1,1,1,0,0,20250609,20250818
S112996_32,1,1,1,1,1,0,0,20250520,20250608
S113775_32,1,1,1,1,1,0,0,20250609,20250818
S113488_32,1,1,1,1,1,0,0,20250609,20250818
S113488_21,0,0,0,0,0,0,1,20250609,20250818
S113488_14,0,0,0,0,0,1,0,20250609,20250818
S113616_32,1,1,1,1,1,0,0,20250609,20250818
S113617_15,1,1,1,1,1,0,0,20250609,20250818
S113618_32,1,1,1,1,1,0,0,20250609,20250818
S113619_15,1,1,1,1,1,0,0,20250609,20250818
S109626_21,0,0,0,0,0,0,1,20250520,20250608
S109626_32,1,1,1,1,1,0,0,20250520,20250608
S109626_14,0,0,0,0,0,1,0,20250520,20250608
S113620_21,0,0,0,0,0,0,1,20250609,20250818
S113620_32,1,1,1,1,1,0,0,20250609,20250818
S113620_14,0,0,0,0,0,1,0,20250609,20250818
S111135_15,1,1,1,1,1,0,0,20250520,20250608
S113621_15,1,1,1,1,1,0,0,20250609,20250818
S113622_32,1,1,1,1,1,0,0,20250609,20250818
S113622_21,0,0,0,0,0,0,1,20250609,20250818
S113622_14,0,0,0,0,0,1,0,20250609,20250818
S109630_32,1,1,1,1,1,0,0,20250520,20250608
S113623_15,1,1,1,1,1,0,0,20250609,20250818
S109632_21,0,0,0,0,0,0,1,20250520,20250608
S109632_32,1,1,1,1,1,0,0,20250520,20250608
S109632_14,0,0,0,0,0,1,0,20250520,20250608
S113624_32,1,1,1,1,1,0,0,20250609,20250818
S113624_21,0,0,0,0,0,0,1,20250609,20250818
S113624_14,0,0,0,0,0,1,0,20250609,20250818
S113625_15,1,1,1,1,1,0,0,20250609,20250818
S113626_15,1,1,1,1,1,0,0,20250609,20250818
S113628_15,1,1,1,1,1,0,0,20250609,20250818
S106707_15,1,1,1,1,1,0,0,20250520,20250608
S106707_32,1,1,1,1,1,0,0,20250520,20250608
S113665_15,1,1,1,1,1,0,0,20250609,20250818
S113665_32,1,1,1,1,1,0,0,20250609,20250818
S110221_15,1,1,1,1,1,0,0,20250520,20250608
S110221_32,1,1,1,1,1,0,0,20250520,20250608
S113666_15,1,1,1,1,1,0,0,20250609,20250818
S113666_32,1,1,1,1,1,0,0,20250609,20250818
S106604_32,1,1,1,1,1,0,0,20250520,20250608
S106604_14,0,0,0,0,0,1,0,20250520,20250608
S113667_32,1,1,1,1,1,0,0,20250609,20250818
S113667_14,0,0,0,0,0,1,0,20250609,20250818
S106605_32,1,1,1,1,1,0,0,20250520,20250608
S106605_14,0,0,0,0,0,1,0,20250520,20250608
S113668_32,1,1,1,1,1,0,0,20250609,20250818
S113668_14,0,0,0,0,0,1,0,20250609,20250818
S106606_15,1,1,1,1,1,0,0,20250520,20250608
S113669_15,1,1,1,1,1,0,0,20250609,20250818
S106607_32,1,1,1,1,1,0,0,20250520,20250608
S106607_14,0,0,0,0,0,1,0,20250520,20250608
S106607_13,1,1,1,1,1,0,0,20250520,20250608
S113670_32,1,1,1,1,1,0,0,20250609,20250818
S113670_14,0,0,0,0,0,1,0,20250609,20250818
S113670_13,1,1,1,1,1,0,0,20250609,20250818
S106608_15,1,1,1,1,1,0,0,20250520,20250608
S113671_15,1,1,1,1,1,0,0,20250609,20250818
S106609_15,1,1,1,1,1,0,0,20250520,20250608
S113672_15,1,1,1,1,1,0,0,20250609,20250818
S106610_32,1,1,1,1,1,0,0,20250520,20250608
S106610_14,0,0,0,0,0,1,0,20250520,20250608
S106610_13,1,1,1,1,1,0,0,20250520,20250608
S113673_32,1,1,1,1,1,0,0,20250609,20250818
S113673_14,0,0,0,0,0,1,0,20250609,20250818
S113673_13,1,1,1,1,1,0,0,20250609,20250818
S106611_15,1,1,1,1,1,0,0,20250520,20250608
S113674_15,1,1,1,1,1,0,0,20250609,20250818
S106612_15,1,1,1,1,1,0,0,20250520,20250608
S113675_15,1,1,1,1,1,0,0,20250609,20250818
S106613_32,1,1,1,1,1,0,0,20250520,20250608
S113676_32,1,1,1,1,1,0,0,20250609,20250818
S106614_32,1,1,1,1,1,0,0,20250520,20250608
S106614_13,1,1,1,1,1,0,0,20250520,20250608
S113677_32,1,1,1,1,1,0,0,20250609,20250818
S113677_13,1,1,1,1,1,0,0,20250609,20250818
S106615_15,1,1,1,1,1,0,0,20250520,20250608
S113678_15,1,1,1,1,1,0,0,20250609,20250818
S106616_15,1,1,1,1,1,0,0,20250520,20250608
S113679_15,1,1,1,1,1,0,0,20250609,20250818
S106617_15,1,1,1,1,1,0,0,20250520,20250608
S113680_15,1,1,1,1,1,0,0,20250609,20250818
S106618_15,1,1,1,1,1,0,0,20250520,20250608
S113681_15,1,1,1,1,1,0,0,20250609,20250818
S106603_14,0,0,0,0,0,1,0,20250520,20250608
S113682_14,0,0,0,0,0,1,0,20250609,20250818
S106619_15,1,1,1,1,1,0,0,20250520,20250608
S113683_15,1,1,1,1,1,0,0,20250609,20250818
S106620_32,1,1,1,1,1,0,0,20250520,20250608
S106620_13,1,1,1,1,1,0,0,20250520,20250608
S113684_32,1,1,1,1,1,0,0,20250609,20250818
S113684_13,1,1,1,1,1,0,0,20250609,20250818
S106621_15,1,1,1,1,1,0,0,20250520,20250608
S113685_15,1,1,1,1,1,0,0,20250609,20250818
S106622_15,1,1,1,1,1,0,0,20250520,20250608
S113686_15,1,1,1,1,1,0,0,20250609,20250818
S106602_14,0,0,0,0,0,1,0,20250520,20250608
S113687_14,0,0,0,0,0,1,0,20250609,20250818
S106623_15,1,1,1,1,1,0,0,20250520,20250608
S113688_15,1,1,1,1,1,0,0,20250609,20250818
S106210_32,1,1,1,1,1,0,0,20250520,20250608
S106210_13,1,1,1,1,1,0,0,20250520,20250608
S113633_32,1,1,1,1,1,0,0,20250609,20250818
S113633_13,1,1,1,1,1,0,0,20250609,20250818
S106211_15,1,1,1,1,1,0,0,20250520,20250608
S113634_15,1,1,1,1,1,0,0,20250609,20250818
S106212_32,1,1,1,1,1,0,0,20250520,20250608
S113635_32,1,1,1,1,1,0,0,20250609,20250818
S115263_32,1,1,1,1,1,0,0,20250520,20250608
S115263_21,0,0,0,0,0,0,1,20250520,20250608
S115263_14,0,0,0,0,0,1,0,20250520,20250608
S113486_21,0,0,0,0,0,0,1,20250609,20250818
S113486_32,1,1,1,1,1,0,0,20250609,20250818
S113486_14,0,0,0,0,0,1,0,20250609,20250818
S115264_15,1,1,1,1,1,0,0,20250520,20250608
S113487_15,1,1,1,1,1,0,0,20250609,20250818
S115265_32,1,1,1,1,1,0,0,20250520,20250608
S115265_21,0,0,0,0,0,0,1,20250520,20250608
S115265_14,0,0,0,0,0,1,0,20250520,20250608
S113308_32,1,1,1,1,1,0,0,20250609,20250818
S113308_21,0,0,0,0,0,0,1,20250609,20250818
S113308_14,0,0,0,0,0,1,0,20250609,20250818
S111503_15,1,1,1,1,1,0,0,20250520,20250608
S114508_15,1,1,1,1,1,0,0,20250609,20250818
S71081_15,1,1,1,1,1,0,0,20250520,20250608
S114509_15,1,1,1,1,1,0,0,20250609,20250818
S92512_15,1,1,1,1,1,0,0,20250520,20250608
S40900_15,1,1,1,1,1,0,0,20250520,20250608
S114512_15,1,1,1,1,1,0,0,20250609,20250818
S115266_32,1,1,1,1,1,0,0,20250520,20250608
S113605_32,1,1,1,1,1,0,0,20250609,20250818
S115267_32,1,1,1,1,1,0,0,20250520,20250608
S113606_32,1,1,1,1,1,0,0,20250609,20250818
S115268_32,1,1,1,1,1,0,0,20250520,20250608
S113607_32,1,1,1,1,1,0,0,20250609,20250818
